OBJECTID_1,OBJECTID,ROADWAY,BEGIN_POST,END_POST,URBAREA,FUNCLASS,TYPEROAD,USROUTE,STROADNO,MNG_DIST_C,CONTYDOT,AADT_2024,NOLANES_To,MAXSPEED_M,IsSignaliz,Countermea,Counterme1,Counterme2,LocationID,LocationSt,CrashModif,CostScenar,CostEstima,TotalLives,Crash_Save,Crash_Sav1,Crash_Sav2,Crash_Sav3,Benefit_Al,Benefit_KA,CostPerLif,CrashSavin,CostBenefi,PresentVal,PresentVa1,NetPresent,Intersecti,FDOT Manag,FDOT Count,Intersect1,Intersect2,Entering V,AADT Major,AADT Minor,Signalized,CentralPoi,CentralPo1,Counterme3,Serious In,Intersect3,Match_Stat,Matched_ID,Match_Cnt,Ovl_Ft,Ovl_Mi,Ovl_Pct,Ang_Dif,Min_Ft,QC_Flag,WP_IDs,WP_Count
93984,225670,87047000,9.09,9.11,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  973,6,MIAMI-DADE,48000,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-05155,Potential Location,0.906000018,1,13357.2024403125,0.00282588655360482,0.00119217088980203,0.00472894452954807,0.00855492999626459,0.0278195284859175,7078.96015038386,,4726729.89058017,0.425781625568926,4.29855789507878,57416.7080059708,13357.2024403125,44059.5055656583,CIC,6,87,87047000 = 9.097|87A16354 = .01,NW 87TH AVE|NW 8TH ST,26000,87047000,87A16354,Y,-80.33663337,25.77752,10,0.126826714690438,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
40601,83338,17120000,2.786,3.007,215,URBAN PRIN ART OTHER,DIVIDED,US  301,SR  683,1,SARASOTA,50000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-00412,Potential Location,0.906000018,1,13357.2024403125,0.00282256003974135,0.00119076751676588,0.00472337781650467,0.00854485949531074,0.027786780516235,7070.6270985672,,4732300.55419352,0.425280413487904,4.29349781493768,57349.119491162,13357.2024403125,43991.9170508495,CIC,1,17,17120000 = 3.001|17A03543 = .689,N WASHINGTON BLVD|NORTHGATE BLVD,21500,17120000,17A03543,Y,-82.53090277,27.3721,10,0.126677419658004,On-System / Off-System,On Corridor,456052-1,1,1161,0.22,100,0,1.1,Verified Match,456052-1,1
94811,202716,86020000,3.77424443164263,3.833,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,53000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-05190,Potential Location,0.906000018,1,13357.2024403125,0.0028206765493948,0.00118997291927593,0.00472022591312785,0.0085391575225819,0.0277682384366592,5252.87327907294,,4735460.52034162,0.424996624465844,3.1897029261258,42605.5077087195,13357.2024403125,29248.305268407,CIS,4,86,86020000 = 3.802,N FEDERAL HWY,27000,86020000,86A17830,Y,-80.11580154,26.1632351,10,0.12659288799395,On-System / Off-System,On Corridor,"457344-1, 457345-1",2,311,0.06,100,2,0.6,Verified Match,"457344-1, 457345-1",2
75694,157977,75050000,12.398,12.691,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,39000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-01231,Potential Location,0.906000018,1,13357.2024403125,0.00282037798542525,0.00118984696260128,0.00471972628498506,0.00853825366681471,0.0277652992143309,7065.1609642208,,4735961.81410363,0.424951639272745,4.29017861346584,57304.7842451624,13357.2024403125,43947.5818048499,CIS,5,75,75050000 = 12.586,W COLONIAL DR,19500,75050000,75A29693,Y,-81.45141,28.55247,10,0.126579488345144,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
99210,202601,86028000,6.348,6.356,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  834,4,BROWARD,42295,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04823,Potential Location,0.906000018,1,13357.2024403125,0.00281375097286408,0.00118705119167704,0.00470863639365224,0.0085181914217565,0.0277000593820784,7048.5600296303,,4747116.06291027,0.423953134864505,4.28009802579,57170.1357948589,13357.2024403125,43812.9333545464,CIS,4,86,86028000 = 6.35,W SAMPLE RD,21107,86028000,86A06473,Y,-80.1480699,26.27454962,10,0.126282065849442,On-System / Off-System,On Corridor,"439891-5, 451406-1",2,42,0.01,100,0,0.4,Verified Parallel Fallback,"439891-5, 451406-1",2
104178,227022,87030000,20.535,20.711,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,6,MIAMI-DADE,48500,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-06022,Potential Location,0.906000018,1,13357.2024403125,0.00280688968739039,0.00118415658686782,0.00469715446124235,0.00849741995206074,0.0276325132428174,5227.19836110308,,4758720.12367216,0.422919332117274,3.17411234233945,42397.2611249225,13357.2024403125,29040.05868461,CIC,6,87,87030000 = 20.653|87A04570 = .011,BISCAYNE BLVD|SOLE MIA WAY,21750,87030000,87A04570,Y,-80.15813234,25.90779963,10,0.125974129108644,On-System / Off-System,On Corridor,451123-1,5,933,0.18,100,0,0.4,Verified Match,451123-1,5
92010,221277,87002000,4.167,4.254,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  823,6,MIAMI-DADE,41000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-05004,Potential Location,0.906000018,1,13357.2024403125,0.00279363127876154,0.00117856319572753,0.00467496734305252,0.00845728219156326,0.0275019904247455,5202.5075682419,,4781304.72759954,0.420921662829649,3.15911934897114,42196.9966773158,13357.2024403125,28839.7942370033,CIS,6,87,87002000 = 4.22|87A12188 = .009,W 4TH AVE|W 75TH PL,17750,87002000,87A12188,Y,-80.29158474,25.89104,10,0.12537908738403,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
119373,272011,93280000,4.29,4.713,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  704,4,PALM BEACH,67000,8,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-05270,Potential Location,0.906000018,1,13357.2024403125,0.00279303850064529,0.00117831311745973,0.0046739753659236,0.00845548764843789,0.0274961548020557,6996.67444870854,,4782319.48368292,0.420832347839415,4.24859153772199,56749.2972555512,13357.2024403125,43392.0948152388,SI,4,93,93280000 = 4.558,OKEECHOBEE BLVD,33250,93280000,93A36127,Y,-80.12709073,26.70711466,10,0.125352483307894,On-System / Off-System,On Corridor,"445628-1, 233752-1, 451380-1",5,2230,0.42,100,0,0.4,Verified Match,"445628-1, 233752-1, 451380-1",5
108875,249166,92030000,7.2303174371895,7.385,KISSIMMEE,URBAN PRIN ART OTHER,DIVIDED,US  192,SR  500,5,OSCEOLA,42000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-06098,Potential Location,0.906000018,1,13357.2024403125,0.00278091638921995,0.00117319910170216,0.00465368977008525,0.00841878985017757,0.0273768182973129,5178.82895697619,,4803165.78092419,0.419005886581999,3.14474098276503,42004.9419291398,13357.2024403125,28647.7394888273,CIS,5,92,92030000 = 7.381,13TH ST,20750,92030000,92A01972,Y,-81.3073096,28.2476308,10,0.124808438974187,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
98177,206474,86100000,2.313,2.323,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US  441,SR    7,4,BROWARD,55500,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04958,Potential Location,0.906000018,1,13357.2024403125,0.00278011249996284,0.00117285996092182,0.00465234451165657,0.00841635620105938,0.0273689043843998,5177.33189472037,,4804554.65039312,0.418884763080339,3.14383192145624,41992.7994132076,13357.2024403125,28635.5969728951,CIC,4,86,86100000 = 2.323,S 60TH AVE,16500,86100000,86A05017,Y,-80.20735979,26.00645469,10,0.124772360160859,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
43498,85713,17020000,1.601,1.77508685762502,215,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   45,1,SARASOTA,50000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-00016,Potential Location,0.906000018,1,13357.2024403125,0.00277892358239113,0.00117235838632126,0.00465035493240766,0.0084127569388794,0.0273572000482114,6961.3160074011,,4806610.20150085,0.418705626640589,4.22712082679681,56462.5086231862,13357.2024403125,43105.3061828737,CIS,1,17,17020000 = 1.704|17A00115 = .367,PAVONIA RD|TAMIAMI TRL S,21500,17020000,17A00115,Y,-82.45346327,27.12217584,10,0.124719001150581,On-System / Off-System,On Corridor,456052-1,1,923,0.17,100,0,1,Verified Match,456052-1,1
106798,230724,87220000,2.419,2.513,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  948,6,MIAMI-DADE,45500,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-05672,Potential Location,0.906000018,1,13357.2024403125,0.00277374998760473,0.00117017577602074,0.00464169724488228,0.00839709468903775,0.0273062684326618,5165.4831518502,,4815575.48445349,0.417926111413631,3.13663700777833,41896.6954946713,13357.2024403125,28539.4930543588,CIS,6,87,87220000 = 2.499,NW 36TH ST,26000,87220000,87A44364,Y,-80.2838,25.80778483,10,0.124486808520957,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
67133,138153,72070000,5.217,5.312,JACKSONVILLE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,2,DUVAL,30500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-02700,Potential Location,0.906000018,1,13357.2024403125,0.00276885489036027,0.00116811065687074,0.00463350560558726,0.0083822755469891,0.027258078494867,6936.0935264908,,4824089.00763107,0.417188557933501,4.21180497642512,56257.931709226,13357.2024403125,42900.7292689135,CIC,2,72,72070000 = 5.225|72A03117 = .012,BUSINESS PARK BLVD|PHILIPS HWY,12500,72070000,72A03117,Y,-81.53547004,30.16208622,10,0.124267114952292,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
22067,62318,15070000,1.858,2.234,TAMPA-ST PETERSBURG,URBAN PRIN ART OTHER,DIVIDED,,SR  580,7,PINELLAS,47000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04220,Potential Location,0.906000018,1,13357.2024403125,0.00275974790111298,0.00116426864578204,0.00461826562826875,0.00835470556001,0.0271684244546286,6913.28014996325,,4840008.18876451,0.415816390788007,4.19795200682187,56072.8947898358,13357.2024403125,42715.6923495233,SI,7,15,15070000 = 2.233|15A07140 = 0,MAIN ST|OVERCASH DR,22000,15070000,15A07140,Y,-82.75608287,28.01944395,10,0.123858390290121,On-System / Off-System,On Corridor,451237-1,2,1982,0.38,100,0,0.7,Verified Match,451237-1,2
53888,111804,55020000,3.525,3.714,TALLAHASSEE,URBAN MINOR ART,DIVIDED,US   90,SR   10,3,LEON,35500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-00739,Potential Location,0.906000018,1,13357.2024403125,0.00275068638912857,0.00116044582041361,0.00460310175430734,0.00832727324833844,0.0270792181167258,6890.58069581919,,4855952.49720348,0.414451075786981,4.18416821432239,55888.7818830251,13357.2024403125,42531.5794427126,CIS,3,55,55020000 = 3.549,MAHAN DR,19500,55020000,55A00760,Y,-84.22502528,30.46115559,10,0.123451706662413,On-System / Off-System,On Corridor,445251-2,1,996,0.19,100,0,1,Verified Match,445251-2,1
26137,68203,15200001,3.141,3.146,TAMPA-ST PETERSBURG,URBAN MINOR ART,DIVIDED,,SR  682,7,PINELLAS,39500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-03529,Potential Location,0.906000018,1,13357.2024403125,0.00273650628224563,0.00115446358782238,0.00457937223169542,0.00828434519039204,0.0269396216113884,6855.05895435917,,4881115.21138235,0.412314532495228,4.16259834262427,55600.6687401416,13357.2024403125,42243.4662998291,CIS,7,15,15200001 = 3.143,54TH AVE S|AVENUE OF STATES,20750,15200001,15A23573,Y,-82.68842,27.71909,10,0.122815298818076,On-System / Off-System,On Corridor,455330-1,1,26,0,100,0,0.5,Verified Parallel Fallback,455330-1,1
10991,33203,11040000,4.955,5.112,LEESBURG-EUSTIS-TAVARES,URBAN PRIN ART OTHER,DIVIDED,US   27,SR   25,5,LAKE,42000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-03595,Potential Location,0.906000018,1,13357.2024403125,0.00273292833315874,0.00115295414055134,0.00457338475752032,0.00827351350858602,0.0269043983797916,6846.09604713492,,4887505.5661903,0.411775436197652,4.1571557953019,55527.9715337657,13357.2024403125,42170.7690934532,SI,5,11,11040000 = 5.033,N 14TH ST,22000,11040000,11A09591,Y,-81.8893793,28.83410042,10,0.122654719290408,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
11436,32539,11010000,11.25,11.261,LEESBURG-EUSTIS-TAVARES,URBAN PRIN ART OTHER,DIVIDED,US  441,SR   44,5,LAKE,36967,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-01580,Potential Location,0.906000018,1,13357.2024403125,0.00272084476801769,0.00114785638650746,0.00455316366647961,0.00823693240317856,0.0267854413451492,6815.8262275631,,4909211.50567662,0.409954782781166,4.1387750488167,55282.4561819589,13357.2024403125,41925.2537416464,CIC,5,11,11010000 = 11.254,LAKES BLVD|US-441,17832,11010000,11A03322,Y,-81.78034104,28.82099288,10,0.122112404926574,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
67181,143331,72190000,9.513,9.802,JACKSONVILLE,URBAN PRIN ART OTHER,DIVIDED,US   90,SR  212,2,DUVAL,52500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-00414,Potential Location,0.906000018,1,13357.2024403125,0.00272043752362796,0.00114768458028054,0.00455248216844616,0.00823569953442057,0.026781432215028,6814.80606388997,,4909946.4054221,0.409893422505381,4.13815557469645,55274.1817407282,13357.2024403125,41916.9793004157,CIS,2,72,72190000 = 9.541,BEACH BLVD,20500,72190000,72A30046,Y,-81.47994,30.28744,10,0.122094127664891,On-System / Off-System,On Corridor,432849-1,1,1519,0.29,100,0,0.9,Verified Match,432849-1,1
81265,158253,75050000,9.065,9.08,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,33500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04573,Potential Location,0.906000018,1,13357.2024403125,0.00271516023403423,0.00114545822373319,0.00454365095414165,0.00821972336475206,0.0267294797727073,6801.58623994184,,4919489.56561807,0.409098283387376,4.13012809927681,55166.9571264635,13357.2024403125,41809.754686151,CIC,5,75,75050000 = 9.08,VIZCAYA LAKE RD|W COLONIAL DR,17500,75050000,75A30506,Y,-81.50911008,28.5518594,10,0.121857281178329,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
1855,2016,02030000,14.152,14.215,CRYSTAL RIVER,URBAN PRIN ART OTHER,DIVIDED,US   19,SR   55,7,CITRUS,27500,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-00903,Potential Location,0.906000018,1,13357.2024403125,0.0026205372123179,0.00110553913644661,0.00438530524123823,0.00793326695135301,0.0257979604784514,6564.55174215411,,5097123.74147051,0.394841255287211,3.9861936102804,53244.3950187955,13357.2024403125,39887.192578483,CIC,7,2,02030000 = 14.212|02A10044 = 1.151,N SUNCOAST BLVD|SE KINGS BAY DR,13250,2030000,02A10044,Y,-82.58471315,28.89214217,10,0.117610568951663,On-System / Off-System,On Corridor,"447927-1, 438702-1",7,334,0.06,100,0.1,0.6,Verified Match,"447927-1, 438702-1",7
54763,115110,55050000,1.492,1.682,TALLAHASSEE,URBAN PRIN ART OTHER,DIVIDED,,SR   61,3,LEON,29500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-01943,Potential Location,0.906000018,1,13357.2024403125,0.00261795456989341,0.00110444958417378,0.00438098335055601,0.00792544840495077,0.025772535574396,6558.08211838868,,5102152.11292086,0.394452123710659,3.9822650597978,53191.9205747024,13357.2024403125,39834.7181343899,CIS,3,55,55050000 = 1.496,SR-61|THOMASVILLE RD,14500,55050000,55A01046,Y,-84.27116552,30.46363544,10,0.11749465911321,On-System / Off-System,On Corridor,452938-1,1,1003,0.19,100,0,0.9,Verified Match,452938-1,1
70056,159019,75060000,2.778,2.905,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,34000,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-00825,Potential Location,0.906000018,1,13357.2024403125,0.00261087346424741,0.00110146224272938,0.00436913356282652,0.00790401146403024,0.0257028254085794,4862.1623979993,,5115989.96398041,0.393385200245902,2.95245150687022,39436.4924724713,13357.2024403125,26079.2900321588,CIC,5,75,75060000 = 2.782|75A08029 = 0,COY DR|E COLONIAL DR,21250,75060000,75A08029,Y,-81.34995521,28.55326057,10,0.117176856771034,On-System / Off-System,On Corridor,447717-1,1,669,0.13,100,0,0.7,Verified Match,447717-1,1
92943,220527,87002000,3.857,3.997,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  823,6,MIAMI-DADE,41000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-03169,Potential Location,0.906000018,1,13357.2024403125,0.00256635648668616,0.00108268164282072,0.00429463718318886,0.00776924327024129,0.0252645766318221,4779.2595774165,,5204733.83553981,0.386677743767416,2.90211041631879,38764.0763349096,13357.2024403125,25406.8738945971,CIC,6,87,87002000 = 3.943|87A12375 = .008,W 4TH AVE|W 71ST ST,17750,87002000,87A12375,Y,-80.29137518,25.88701177,10,0.115178920227955,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
101474,225064,87061000,0.06,0.101,MIAMI,URBAN MINOR ART,DIVIDED,,SR  886,6,MIAMI-DADE,11200,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-05321,Potential Location,0.906000018,1,13357.2024403125,0.00225000383331241,0.000949220367178673,0.00376524078980874,0.00681153504225437,0.0221502330496638,4190.12418008521,,5936524.30389343,0.339012296322368,2.5443696521853,33985.6605272266,13357.2024403125,20628.4580869141,SI,6,87,87061000 = .088|87A36965 = .03,PORT BLVD,2300,87061000,87A36965,Y,-80.18760101,25.7800397,10,0.100980909462161,On-System / Off-System,On Corridor,443913-1,1,215,0.04,100,1.2,0.4,Verified Match,443913-1,1
98604,221095,87001000,4.716,4.764,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR   94,6,MIAMI-DADE,68500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-05615,Potential Location,0.906000018,1,13357.2024403125,0.00122103775367463,0.000457889157627985,0.00256417928271672,0.00401416161520534,0.0156292832470352,3788.62364014627,,10939221.4942699,0.227876170779527,2.30056642697018,30729.131492427,13357.2024403125,17371.9290521145,CIC,6,87,87001000 = 4.764|87A01879 = .012,SW 130TH AVE|SW 132ND AVE|SW 88TH ST,33000,87001000,87A01879,Y,-80.40371999,25.68585,10,0.0487116218413728,On-System / Off-System,On Corridor,437784-1,1,253,0.05,100,0,0.1,Verified Match,437784-1,1
109426,228533,87072000,5.859,5.957,MIAMI,URBAN MINOR ART,DIVIDED,,SR  985,6,MIAMI-DADE,45500,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-05965,Potential Location,0.906000018,1,13357.2024403125,0.00119473951809928,0.00044802731928723,0.00250895298800849,0.00392770616575139,0.0152926658316708,2755.84313165433,,11180012.2436417,0.222968262565278,1.67343098414376,22352.3564250996,13357.2024403125,8995.15398478712,CIC,6,87,87072000 = 5.923,SW 107TH AVE|SW 11TH ST,20250,87072000,87A29779,Y,-80.36830759,25.75828489,10,0.047662489902097,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
67634,143559,72190000,10.481,10.485,JACKSONVILLE,URBAN PRIN ART OTHER,DIVIDED,US   90,SR  212,2,DUVAL,52500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-00227,Potential Location,0.906000018,1,13357.2024403125,0.00119259315661087,0.000447222433729076,0.00250444562888282,0.00392065000235823,0.0152651924046191,3700.36603095615,,11200133.3952571,0.222567697852503,2.24697374743455,30013.283222551,13357.2024403125,16656.0807822385,CIC,2,72,72190000 = 10.484|72A00506 = 0,BEACH BLVD|BROUGHAM AVE,20500,72190000,72A00506,Y,-81.46422015,30.28769986,10,0.0475768637624926,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
102788,236288,87240000,9.231,9.263,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR    9,6,MIAMI-DADE,37000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04595,Potential Location,0.906000018,1,13357.2024403125,0.0011488809154659,0.000430830343299713,0.0024126499224784,0.00377694600959415,0.0147056757179635,2650.0634925113,,11626272.3668761,0.214409900848824,1.6091984000753,21494.3887964327,13357.2024403125,8137.18635612021,CIC,6,87,87240000 = 9.242|87A12904 = 0,NW 110TH ST|NW 27TH AVE|STADIUM DR,39250,87240000,87A12904,Y,-80.2427236,25.87448422,10,0.0458330240211869,On-System / Off-System,On Corridor,438076-1,4,169,0.03,100,0,0.3,Verified Match,438076-1,4
30,556,03010000,8.201,8.214,BONITA SPRINGS,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   45,1,COLLIER,44000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-02165,Potential Location,0.906000018,1,13357.2024403125,,,,,,,,,,,,13357.2024403125,,CIS,1,3,03010000 = 8.205|03A03719 = 0|03A05398 = .431,9TH ST N|OLD TRAIL DR|SHADY REST LN,21000,3010000,03A03719,Y,-81.8001748,26.19751501,10,,On-System / Off-System,On Corridor,"452524-1, 413627-1, 412666-1, 454326-1",6,69,0.01,100,0,1.2,Verified Parallel Fallback,"452524-1, 413627-1, 412666-1, 454326-1",6
4676,1042,03010000,15.178,15.197,BONITA SPRINGS,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   90,1,COLLIER,43163,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-02513,Potential Location,0.906000018,1,13357.2024403125,,,,,,,,,,,,13357.2024403125,,CIS,1,3,03010000 = 15.196|03A00082 = .014|03A00605 = .113,AVALON DR|LAKEWOOD BLVD|TAMIAMI TRL E,22166,3010000,03A00082,Y,-81.75552949,26.11551531,10,,On-System / Off-System,On Corridor,452524-1,1,100,0.02,100,0,1,Verified Match,452524-1,1
23253,40750,12010000,16.239,16.313,CAPE CORAL,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   45,1,LEE,54500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-03781,Potential Location,0.906000018,1,13357.2024403125,,,,,,,,,,,,13357.2024403125,,CIC,1,12,12010000 = 16.249|12A15589 = .012|12A22653 = .149,ANDREA LN|LAKERIDGE CT|S TAMIAMI TRL|SR-45,26250,12010000,12A15589,Y,-81.87130054,26.53433,10,,On-System / Off-System,On Corridor,456031-1,1,392,0.07,100,0,1.2,Verified Match,456031-1,1
28205,80242,17010000,14.395,14.522,215,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   45,1,SARASOTA,55500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-01786,Potential Location,0.906000018,1,13357.2024403125,,,,,,,,,,,,13357.2024403125,,CIS,1,17,17010000 = 14.513,TAMIAMI TRL S,23000,17010000,17A07562,Y,-82.42217003,27.07006998,10,,On-System / Off-System,On Corridor,456052-1,1,673,0.13,100,0,0.9,Verified Match,456052-1,1
34469,45355,12010000,16.742,16.77,CAPE CORAL,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   45,1,LEE,54500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-02964,Potential Location,0.906000018,1,13357.2024403125,,,,,,,,,,,,13357.2024403125,,CIC,1,12,12010000 = 16.754|12A22549 = .249,CYPRESS TER|S TAMIAMI TRL|SR-45,26250,12010000,12A09153,Y,-81.87145356,26.5420099,10,,On-System / Off-System,On Corridor,456031-1,1,148,0.03,100,0,1.2,Verified Match,456031-1,1
34957,83095,17020000,3.172,3.181,215,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   45,1,SARASOTA,51000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-01891,Potential Location,0.906000018,1,13357.2024403125,,,,,,,,,,,,13357.2024403125,,CIS,1,17,17020000 = 3.176|17A02315 = 0|17A07245 = .708,ROBERTS RD|SPANISH LAKES DR|TAMIAMI TRL N,23000,17020000,17A02315,Y,-82.46036371,27.14203899,10,,On-System / Off-System,On Corridor,456052-1,1,48,0.01,100,0,0.9,Verified Parallel Fallback,456052-1,1
35737,82327,17020000,13.1998827752909,13.3663698566828,215,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   45,1,SARASOTA,49000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-02894,Potential Location,0.906000018,1,13357.2024403125,,,,,,,,,,,,13357.2024403125,,CIC,1,17,17020000 = 13.261|17A06204 = .009|17A06296 = .267|17A11716 = .151,CONSTITUTION BLVD|HOLLYWOOD BLVD|S TAMIAMI TRL,19750,17020000,17A06204,Y,-82.53069107,27.26979165,10,,On-System / Off-System,On Corridor,"456052-1, 451009-1",2,883,0.17,100,0,1,Verified Match,"456052-1, 451009-1",2
35990,82532,17020000,12.641,13.1998827752909,215,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   45,1,SARASOTA,49000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-00636,Potential Location,0.906000018,1,13357.2024403125,,,,,,,,,,,,13357.2024403125,,CIS,1,17,17020000 = 12.9|17A06337 = .785,S TAMIAMI TRL|SOUTHWINDS DR|UPPER BEECHWOOD AVE,19750,17020000,17A06335,Y,-82.527346,27.26549568,10,,On-System / Off-System,On Corridor,"456052-1, 451009-1",2,2957,0.56,100,0,0.8,Verified Match,"456052-1, 451009-1",2
30463,87565,26090000,14.41,14.75,GAINESVILLE,URBAN PRIN ART OTHER,DIVIDED,,SR   24,2,ALACHUA,51000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-00180,Potential Location,0.906000018,1,13357.2024403125,,,,,,,,,,,,13357.2024403125,,CIS,2,26,26090000 = 14.597|26A09141 = .018,SW 23RD DR|SW ARCHER RD,23500,26090000,26A04787,Y,-82.358747,29.63364409,10,,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
